super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count
1952,Asbury College,Lexington-Fayette,KY,91700,33800,3.4568813,1.6013799,22.743698,0,.78622264,0,2.8823009,1.8730357,265
4642,Globe University,Minneapolis,MN,72300,28700,9.0564775,.24123888,8.637023,.029637635,.78221011,.0026841259,7.6781006,13.507101,139
6804,Lakeland Community College,Cleveland,OH,73500,30300,7.079071,.36292815,11.043462,.006927216,.78177452,.00049038255,5.3109822,5.5977011,1429
21154,Bridgerland Applied Technology College,Logan,UT,70000,20200,11.838694,.24303389,6.5821319,.090991527,.77923846,.010772208,-1.7931299,-11.120594,94.5
1372,Western State Colorado University,Gunnison,CO,94700,35800,5.2782526,3.1664259,14.749024,0,.77849078,0,.73564368,-.67713487,454.3333333333333
2120,Merrimack College,Boston,MA,109700,56700,2.8875594,2.3990695,26.94219,0,.77797174,0,1.495178,1.6122689,483.6666666666667
3078,Wright State University,Dayton,OH,83200,39400,4.6605697,.58013678,16.685539,.010127263,.77764118,.00047198814,4.2217836,6.308691,2096.333333333334
1699,Joliet Junior College,Chicago,IL,92100,34000,5.7614608,.3354646,13.497198,.26594287,.77763575,.015322194,2.3554151,4.8248038,1975.333333333333
3100,Ohio University,Athens,OH,90900,42000,5.1085258,1.5766177,15.213553,.24494186,.7771883,.012512919,1.8586429,.68320918,5009
1889,Saint Ambrose University,Davenport,IA,99200,48500,2.9913023,1.6081479,25.97406,.31040239,.77696264,.0092850737,.22601977,-1.9870248,344
5624,Columbus Technical College,Columbus,GA,41500,23000,26.603285,.32417768,2.9168458,.009538834,.77597678,.0025376431,-4.5710597,1.4757965,560
3077,Miami University,Cincinnati,OH,118800,50400,2.7586439,5.3813863,28.109833,.8364383,.77545017,.023074353,1.8816246,2.5195212,4442.333333333333
1786,Ball State University,Muncie,IN,94900,40100,4.5373359,.92514521,17.064112,.86036211,.77425611,.039037518,.045498416,-.96603084,3317.666666666667
2294,Monroe County Community College,Toledo,MI,84800,32800,6.7761922,.12926009,11.394878,.063302077,.77213889,.0042894701,5.0104022,3.7877903,693
2382,Saint Olaf College,Owatonna,MN,124700,48600,1.8505208,5.871069,41.659237,2.4527597,.77091283,.045388825,-.038841408,-2.5707533,712.6666666666666
3746,University Of Mary Washington,Fredericksburg,VA,133800,50000,1.2670392,1.8898731,60.73106,3.9424379,.76948631,.049952231,1.0166554,.79246449,794
2380,Saint Mary's University Of Minnesota,Eau Claire,MN,105900,45100,3.7649441,3.2204189,20.422499,.12771544,.76889569,.0048084147,-.34318843,-1.432408,312
3620,Southwestern University,Austin,TX,130600,50000,3.1312697,6.8877211,24.524328,.53631675,.76792288,.016793523,1.026863,.9467777,311
1666,"Concordia University of River Forest, IL",Chicago,IL,86300,35100,4.7088618,.6133644,16.293009,0,.76721531,0,1.6633253,1.2226117,213
1896,Wartburg College,Waterloo,IA,85100,48400,3.320574,1.3612012,23.009655,4.0167732,.76405263,.13337994,2.0557983,.012191552,384
2051,"Saint Joseph's College of Standish, ME",Portland,ME,77000,38000,8.2948198,.16623741,9.1900492,0,.76229805,0,-5.0786161,-12.141382,229.6666666666667
7120,Des Moines Area Community College,Des Moines,IA,72600,32500,8.464777,.35775256,9.0053339,.15093918,.76228142,.012776666,3.4326308,1.5990022,2491.666666666667
4007,Madison Area Technical College,Madison,WI,74800,30400,7.909483,.51451147,9.6334505,.017315615,.7619561,.0013695756,1.5880029,-1.4409683,2802.333333333334
5498,Wichita Area Technical College,Wichita,KS,58400,25100,18.235668,.0505221,4.1656842,.037611224,.75964034,.006858658,-.071530081,-2.4199355,199
1937,Ottawa University,Phoenix,AZ,64200,34600,11.50939,.051528703,6.5991244,.25691751,.75951892,.029569637,-5.3448806,-14.784832,96
3840,"Western Technical College of La Crosse, WI",La Crosse,WI,65500,29600,11.482605,.21543428,6.6066422,0,.7586146,0,-1.9074991,-4.5573606,974.3333333333334
7032,Midamerica Nazarene University,Kansas City,KS,82900,33800,5.1814737,1.067439,14.6341,0,.75826204,0,.61373085,-3.3035588,241.6666666666667
5390,Blackhawk Technical College,Kenosha,WI,73400,28700,8.9690971,.14294833,8.4532471,0,.7581799,0,4.6479859,8.2740049,433.3333333333333
2036,Bates College,Portland,ME,176900,55900,1.8359207,13.819,41.292965,4.7242079,.75810605,.086732708,.88359648,-.086628914,427
1747,Rock Valley College,Rockford,IL,81800,31100,8.449297,.47523007,8.9674797,.25120935,.75768906,.021225423,3.9233255,6.5280256,1430.333333333333
4033,Asheville Buncombe Technical Community College,Asheville,NC,62200,25000,13.436407,.32896161,5.638268,.35325506,.75758064,.047464788,.97140074,1.2247398,744
30838,Heartland Community College,Bloomington,IL,80700,30200,9.0701818,.33646697,8.3478374,.021964818,.75716406,.0019922489,1.2443653,-.047968548,798.6666666666666
2297,Muskegon Community College,Grand Rapids,MI,73400,29100,8.8373594,.32594472,8.5667086,0,.75707084,0,7.7043562,10.001913,891.6666666666666
6949,Kalamazoo Valley Community College,Kalamazoo,MI,79600,29000,9.4538164,.45998451,7.9854183,.013972586,.75492674,.0013209425,7.4812369,11.206793,1731
1625,Brigham Young University-Idaho,Pocatello,ID,92600,22600,4.1382079,1.4391664,18.205637,.70363259,.75338709,.02911778,-.7292574,-3.8045962,3422
2919,Davidson County Community College,Greensboro,NC,60000,24300,12.63378,.13724324,5.9372063,0,.75009358,0,5.6543255,4.7520847,393
2495,Truman State University,Kirksville,MO,104700,46400,2.6083629,.52366292,28.755945,1.9776549,.75005943,.051584423,.27238423,-1.053748,1276.666666666667
37894,River Parishes Community College,Baton Rouge,LA,78400,24800,13.9335,.71008581,5.3779616,.028295705,.74933833,.0039425818,.57454884,13.283242,97
3721,James Madison University,Harrisonburg,VA,134300,55900,1.8523922,2.6087217,40.409702,.5939731,.74854618,.011002711,-.17948893,-1.0842682,3094
1097,Harding University,Searcy,AR,98200,41400,3.9980922,1.2863311,18.666862,.10705948,.7463184,.0042803367,-.25197273,-2.5029016,790
12813,John Wood Community College,Quincy,IL,61400,28200,16.014446,.17895764,4.6587334,.037940115,.74607038,.0060758996,-1.8591768,1.4103044,399
4661,Hampshire College,Springfield,MA,119300,31200,5.715436,8.1500397,12.976642,1.8128726,.74167168,.10361359,.039024308,-4.8877549,281.3333333333333
2278,Lansing Community College,Lansing,MI,80700,30100,8.4948578,.48815006,8.7288837,.15660287,.74150628,.01330319,7.0028453,10.170199,3118
3797,University Of Puget Sound,Seattle,WA,129700,51400,2.2764661,7.2393169,32.349213,2.8522499,.73641878,.064930499,.90723562,-1.4963192,586
3018,Bowling Green State University,Toledo,OH,92800,42600,3.6034856,1.0810151,20.360081,.99982852,.73367262,.036028676,3.1587031,5.5710297,3610.666666666667
116,"Marinello School Of Beauty, Xenon International Academy, International School Of Skin And Nailcare And Hair Professionals Academy",Los Angeles,CA,44200,11400,25.39559,.43529686,2.8856118,.013956417,.73281813,.0035443148,.1644254,1.736539,591.3333333333334
1927,Emporia State University,Emporia,KS,80100,37500,5.7322426,.2374983,12.76732,.78796923,.73185366,.045168307,.091431722,1.0622447,798.3333333333334
3369,Susquehanna University,Sunbury,PA,113300,52900,3.3380735,3.7654195,21.895475,0,.73088712,0,.12670231,-4.2858009,442
5448,Durham Technical Community College,Raleigh,NC,59700,24500,16.234961,.38116142,4.4948645,0,.72973955,0,5.0115399,10.97321,507.3333333333333
3436,Limestone College,Spartanburg,SC,73900,36800,11.880222,.98202854,6.1391654,.023117438,.72934657,.002746403,3.0081,4.2537441,133.3333333333333
10345,Cincinnati State Technical & Community College,Cincinnati,OH,68800,30800,12.702497,.20667657,5.7298675,.0064774388,.72783625,.00082279649,5.8985977,6.5088034,1566
2982,Western Piedmont Community College,Morganton,NC,56900,25400,14.004035,.14051242,5.1782289,0,.72516102,0,6.7946749,9.0639954,326.6666666666667
2978,Wake Forest University,Winston-Salem,NC,191500,71500,1.7875917,16.580261,40.344776,5.6841688,.72119987,.10160973,.37396586,1.6819974,940.6666666666666
1003,Faulkner University,Montgomery,AL,63500,26300,16.254694,.23254703,4.4266367,.052019428,.71953624,.0084555987,-2.2593944,-4.7750535,227.6666666666667
2126,Berklee College Of Music,Boston,MA,119300,27400,3.6679511,5.3947115,19.59132,0,.71860003,0,1.5927901,2.2476721,519.3333333333334
2512,Stephens College,Columbia,MO,94500,32900,8.2334728,2.7675111,8.711875,.18888266,.71728987,.015551602,-.79640347,1.039259,100
1036,Samford University,Birmingham,AL,131000,40800,2.8684683,6.9641604,24.988703,0,.716793,0,.027174938,-2.0055745,632
23482,Mid-South Community College,West Memphis,AR,38000,20000,30.698633,.028735489,2.3322148,.0038014925,.71595812,.0011670062,.12544215,4.7696352,189.3333333333333
1785,"Anderson University of Anderson, IN",Muncie,IN,88400,34900,5.271863,1.5878981,13.535394,0,.71356744,0,-2.5525751,-3.1808813,448.6666666666667
5464,Richmond Community College,Fayetteville,NC,37800,21700,28.684,.15698068,2.4870327,.010776054,.71338046,.0030910033,2.4562047,1.2652557,199.3333333333333
1709,Lincoln College,Springfield,IL,81800,27600,8.8708668,1.5091157,8.0397425,.19546366,.71319485,.017339321,8.5343151,19.728933,336
2984,University Of North Carolina At Wilmington ,Wilmington,NC,106500,41700,3.6087096,1.8397405,19.721117,0,.71167785,0,.44954023,-2.2459612,1666.666666666667
3037,College Of Wooster ,Canton,OH,108100,47200,3.5116892,3.5055625,20.13604,0,.70711517,0,.52876341,-.47232014,419.6666666666667
3259,Eastern University,Philadelphia,PA,93900,33300,4.453207,2.2081082,15.875813,2.4666841,.70698279,.10984654,6.730289,7.8073411,340.6666666666667
3351,Cairn University,Philadelphia,PA,77100,26500,6.9714842,.47531113,10.098865,.16626245,.70404083,.011590961,-1.9691679,-7.1332388,196
1588,Piedmont College,Gainesville,GA,81400,36000,7.2931261,.81365526,9.6442318,.016119136,.70336598,.0011755888,4.4654093,.73097515,139.3333333333333
7572,American Musical & Dramatic Academy,New York,NY,88800,26000,6.8494349,1.0904926,10.258131,.1176759,.70262402,.008060134,10.776264,11.207361,270.5
2541,"Concordia University of Seward, NE",Lincoln,NE,75500,36500,4.093502,.22599657,17.163689,0,.70259595,0,-1.4107336,-7.6761103,262.3333333333333
2907,University Of North Carolina  Asheville,Asheville,NC,90600,36500,5.6571832,2.0387111,12.412783,.077437781,.70221388,.004380797,-.047757261,-5.3512764,499.3333333333333
10489,National College,Lexington-Fayette,KY,39100,15500,30.423603,.051750198,2.3040819,.045242928,.70098478,.013764529,8.4739714,8.3769951,242.6666666666667
98,Illinois And Ohio Center For Broadcasting,Denver,CO,65800,24000,16.603237,.45623797,4.19279,3.1578753,.69613892,.52430958,1.8630061,6.672368,97.5
3434,Furman University,Greenville,SC,156700,48100,2.213264,10.985211,31.265175,1.7154336,.6919809,.037967075,.064424425,.2573002,638
1961,Centre College Of Kentucky,Danville,KY,111000,49400,2.5133078,4.7270927,27.520584,5.5577021,.69167703,.13968217,.020595521,-4.5299439,246.6666666666667
3431,Converse College,Spartanburg,SC,93000,32700,7.8901567,2.523875,8.7477541,0,.69021147,0,3.3530984,6.1309958,145
5389,Gateway Technical College,Kenosha,WI,73100,26900,11.707708,.12663652,5.8780737,.00040649294,.68818772,.000047591006,2.6117923,3.3106163,1012.333333333333
2953,William Peace University,Raleigh,NC,105900,34700,6.0932608,3.0164707,11.250123,0,.68549931,0,9.9253912,18.064734,132.3333333333333
25578,Art Institute Of York  - Pennsylvania,Harrisburg,PA,74500,30800,5.216516,.58276546,13.12511,.39670888,.68467343,.020694381,7.0732312,10.682622,194
3986,DeSales University,Allentown,PA,98800,51100,3.5594914,.84400338,19.232121,.24315424,.6845656,.0086550545,1.1372353,-.10884912,281.5
22884,Gwinnett Technical College,Atlanta,GA,80600,28800,7.6562872,.34038016,8.9102821,0,.6821968,0,6.7778387,13.229791,608.6666666666666
2240,Bay De Noc Community College,Marquette,MI,64800,27200,14.342722,.29567367,4.7549224,.042416554,.68198538,.0060836887,.6395545,3.4145453,368.5
2235,Albion College,Kalamazoo,MI,120700,48900,2.2652307,2.9275217,30.077225,.51234561,.68131846,.011605809,3.8333197,2.4440989,398
4988,Central Virginia Community College,Lynchburg,VA,68600,29200,10.964057,.2676726,6.2021446,.0035342849,.68000668,.000387501,2.0433414,1.1079328,625.6666666666666
1848,"Southeastern Community College of West Burlington, IA",Burlington,IA,66600,28700,11.736683,.18177773,5.7855258,.50983036,.67902881,.059837166,4.668426,5.5145721,563
3164,Oklahoma Baptist University,Oklahoma City,OK,91700,39500,5.5161223,1.0045005,12.274143,1.9445164,.67705673,.1072619,-1.6894294,-4.9250274,341
3861,"Marian University of Fond Du Lac, WI",Oshkosh,WI,80900,38900,5.7938519,.76405555,11.67961,.12324309,.67669934,.0071405224,1.2612882,1.0171753,200.3333333333333
2779,Nazareth College Of Rochester,Buffalo,NY,100500,45400,4.527235,1.2079916,14.871888,.20275132,.67328531,.0091790287,.48768926,-1.8461072,350.3333333333333
2315,Schoolcraft College,Detroit,MI,97500,32200,5.2830324,.47878572,12.723028,.03362916,.6721617,.0017766395,5.7590232,9.8045321,1723.666666666667
2078,Loyola University Maryland,Baltimore,MD,151200,69800,1.6884406,7.546936,39.801781,5.0672898,.67202944,.085558169,.11138271,-.99181503,826
2353,Gustavus Adolphus College,Mankato,MN,114000,53100,2.1438348,3.7000399,31.143436,5.1903763,.66766387,.1112731,1.0850384,.88799661,605.6666666666666
2817,St. Bonaventure University,Olean,NY,103300,52000,3.550329,1.2420256,18.783072,.12255537,.66686088,.0043511186,4.0289583,3.8330491,471.5
3527,Tusculum College,Johnson City,TN,67600,37100,12.882262,.64569145,5.1714258,.031654458,.6661967,.0040778103,6.4575901,6.2931204,189
21006,"Carrington College of Mesa, AZ",Phoenix,AZ,40200,20100,28.016748,.16206865,2.3623884,.030845828,.6618644,.0086419983,-4.4548235,-9.658308,477.5
3719,Longwood University,South Boston,VA,105700,41800,3.0979123,.8542369,21.304132,2.6510437,.65998334,.082127005,.11988153,-2.0738828,784
1681,"Highland Community College of Freeport, IL",Rockford,IL,62700,28500,12.10416,.079452448,5.43712,.019390842,.65811777,.0023470987,3.7768919,3.6145027,345
4731,Daniel Webster College,Manchester,NH,93800,50300,4.1364136,1.4693948,15.81502,.55927837,.65417457,.023134066,1.6615831,-2.2090423,140
5387,Northcentral Technical College,Wausau,WI,69200,34000,7.7402325,.14895283,8.4115982,.028067516,.65107721,.0021724908,3.1801589,6.2817631,480.1666666666667
3670,Brigham Young University,Provo,UT,119600,32600,2.2001562,4.7407551,29.567873,2.0634587,.65053946,.045399312,-.28843296,-2.4736893,5924.666666666667
2912,Brevard College,Asheville,NC,93900,29300,7.730525,2.9310727,8.412838,.036743883,.65035653,.0028404952,-2.165782,-1.208667,119
3677,Utah State University,Logan,UT,91300,30100,3.8503442,1.436146,16.843842,.65351909,.64854592,.025162736,-.81516492,-3.6953151,2622
3733,Randolph - Macon College,Richmond,VA,121700,51200,2.4701793,3.942436,26.215876,.3902998,.64757913,.0096411053,.64247143,2.5488536,245.5
3127,University Of Dayton,Dayton,OH,128400,57300,1.7676986,6.2344732,36.603157,2.3374734,.64703357,.041319489,.080436699,-2.6302121,1577
1833,"Saint Joseph's College of Rensselaer, IN",Gary,IN,94000,43200,3.3273168,1.1515433,19.426825,.24014062,.64639199,.0079902392,3.7777569,5.0997138,166.5
3713,Hampden Sydney College,South Boston,VA,141200,59900,1.6432583,7.8939586,39.321911,6.069838,.6461606,.09974312,2.0103679,.63950688,250.6666666666667
9721,"Bradford School of Pittsburgh, PA",Pittsburgh,PA,69400,23400,11.279654,.28457054,5.7264929,.11969963,.64592856,.013501704,-7.4571652,-2.0328674,115
3350,University Of The Arts ,Philadelphia,PA,100600,28700,4.9041896,1.4910629,13.170852,0,.64592355,0,1.4397469,1.1119778,431.3333333333333
1784,Ancilla Domini College,South Bend,IN,61300,28900,10.462378,.072867639,6.1690397,0,.64542824,0,4.4692082,5.0361814,127
3065,Kenyon College,Columbus,OH,168400,48000,2.1347713,14.486053,30.148468,7.9120798,.64360082,.16890481,.043227922,-1.2790878,402
3707,Richard Bland College,Richmond,VA,83700,32700,6.1657929,.086116448,10.422791,.32903773,.64264768,.020287786,6.7755542,17.801939,240
3744,University Of Richmond,Richmond,VA,180600,69600,1.736581,12.5304,36.996113,2.4681923,.64246744,.042862158,1.2339441,3.8135104,705.3333333333334
4617,National College Of Business And Technology,Nashville,TN,44400,19500,29.403099,.018592149,2.1841564,0,.64220971,0,1.4530525,10.753258,56.33333333333334
4838,Guilford Technical Community College,Greensboro,NC,63000,24700,15.506712,.25047484,4.138679,0,.64177305,0,7.4318504,14.515388,1477
3838,Carroll University,Milwaukee,WI,95000,43300,3.0722051,1.2602638,20.873796,0,.64128584,0,-.36016276,-4.8686647,432.6666666666667
10248,Art Institutes International Minnesota ,Minneapolis,MN,77200,33400,8.2090712,.76246244,7.770896,0,.63791841,0,3.9846904,1.2383114,238
2927,Elon University,Greensboro,NC,146000,47300,2.0629592,6.764636,30.853525,.17937201,.63649565,.0037003716,-.94074345,-3.2425284,946.3333333333334
8081,Carteret Community College,Jacksonville,NC,50300,19700,22.251684,.47925058,2.85254,.006277021,.63473815,.0013967429,-.57363313,.31021905,245
9407,Lincoln College Of New England,Bridgeport,CT,75000,29100,13.551086,.15982568,4.6823096,0,.63450378,0,5.5482411,11.784304,113.6666666666667
3135,Walsh University,Canton,OH,82700,42600,4.9383416,.7175476,12.81978,0,.63308454,0,.50207168,-1.1291312,219
1808,University Of Southern Indiana,Evansville,IN,83700,35400,6.2507911,.6696254,10.122754,.29102904,.63275218,.018191617,-.33769548,-2.6093452,1620.666666666667
2979,Warren Wilson College,Asheville,NC,104100,23800,6.592124,4.0516124,9.5885086,.020563705,.6320864,.0013555849,-.0666309,-.06807214,167
121,Aveda Institute,Minneapolis,MN,83400,21400,8.5245447,1.0840688,7.4025655,.03957168,.63103497,.0033733058,1.6550752,4.992527,162.6666666666667
2217,Stonehill College,Providence,MA,123800,64500,1.7229259,3.138809,36.538235,.40063179,.62952667,.006902589,.62948394,-1.5635597,511
21366,Wisconsin Lutheran College,Milwaukee,WI,85400,39300,2.7858174,1.3264384,22.509876,.92212629,.62708402,.025688754,2.2970018,-1.169489,147.6666666666667
1787,Bethel College,South Bend,IN,81300,31500,5.5091243,1.9613702,11.347081,2.2649474,.62512481,.12477877,.1891038,-3.5969536,263
